city,so2,no2,spm,year,lat,lng,radius,avg,date,pop
Trichy,11.12838,16.76351,NA,2012,10.80289,78.69875,116.584,13.94595,1/1/2012,916857
Trichy,NA,NA,NA,2013,10.80289,78.69875,116.584,NA,1/1/2013,916857
Trichy,NA,NA,NA,2014,10.80289,78.69875,116.584,NA,1/1/2014,916857
Trichy,NA,NA,NA,2015,10.80289,78.69875,116.584,NA,1/1/2015,916857
Mettur,8.965116,25.31395,NA,2013,11.80505,77.82315,116.584,17.13953,1/1/2013,52813
Mettur,8.429268,23.18537,NA,2014,11.80505,77.82315,116.584,15.80732,1/1/2014,52813
Mettur,8.117949,24.37436,NA,2015,11.80505,77.82315,116.584,16.24615,1/1/2015,52813
Cuddalore,NA,18.92969,NA,2013,11.74629,79.76436,116.584,18.92969,1/1/2013,173361
Cuddalore,NA,NA,NA,2014,11.74629,79.76436,116.584,NA,1/1/2014,173361
Cuddalore,NA,NA,NA,2015,11.74629,79.76436,116.584,NA,1/1/2015,173361
Kothur,8.979167,17.27083,NA,2015,19.22289,79.75801,116.584,13.125,1/1/2015,10519
Agra,NA,NA,322.6304,1987,27.1934,78.02282,116.584,322.6304,1/1/1987,1574542
Agra,NA,NA,408.225,1988,27.1934,78.02282,116.584,408.225,1/1/1988,1574542
Agra,12.26905,6.578571,370.881,1989,27.1934,78.02282,116.584,129.9095,1/1/1989,1574542
Agra,21.9,11.95517,468.8966,1990,27.1934,78.02282,116.584,167.5839,1/1/1990,1574542
Agra,NA,NA,486.4643,1991,27.1934,78.02282,116.584,486.4643,1/1/1991,1574542
Agra,NA,NA,392.5,1992,27.1934,78.02282,116.584,392.5,1/1/1992,1574542
Agra,24.41818,11.01818,NA,1993,27.1934,78.02282,116.584,17.71818,1/1/1993,1574542
Agra,21.45,9.958333,363.6667,1994,27.1934,78.02282,116.584,131.6917,1/1/1994,1574542
Agra,NA,NA,NA,1995,27.1934,78.02282,116.584,NA,1/1/1995,1574542
Agra,18.73,15.56,519.75,1996,27.1934,78.02282,116.584,184.68,1/1/1996,1574542
Agra,NA,NA,396.9722,1997,27.1934,78.02282,116.584,396.9722,1/1/1997,1574542
Agra,NA,NA,564.2414,1998,27.1934,78.02282,116.584,564.2414,1/1/1998,1574542
Agra,NA,NA,384.4571,1999,27.1934,78.02282,116.584,384.4571,1/1/1999,1574542
Agra,NA,NA,354.0571,2000,27.1934,78.02282,116.584,354.0571,1/1/2000,1574542
Agra,NA,NA,385.8519,2001,27.1934,78.02282,116.584,385.8519,1/1/2001,1574542
Agra,5.507692,11.13077,360.4615,2002,27.1934,78.02282,116.584,125.7,1/1/2002,1574542
Agra,NA,8.091133,30.25123,2004,27.1934,78.02282,116.584,19.17118,1/1/2004,1574542
Agra,NA,NA,NA,2005,27.1934,78.02282,116.584,NA,1/1/2005,1574542
Agra,NA,NA,NA,2006,27.1934,78.02282,116.584,NA,1/1/2006,1574542
Agra,NA,NA,NA,2007,27.1934,78.02282,116.584,NA,1/1/2007,1574542
Agra,NA,NA,NA,2008,27.1934,78.02282,116.584,NA,1/1/2008,1574542
Agra,NA,NA,NA,2009,27.1934,78.02282,116.584,NA,1/1/2009,1574542
Agra,NA,NA,340.0243,2010,27.1934,78.02282,116.584,340.0243,1/1/2010,1574542
Agra,NA,NA,NA,2011,27.1934,78.02282,116.584,NA,1/1/2011,1574542
Agra,NA,NA,NA,2013,27.1934,78.02282,116.584,NA,1/1/2013,1574542
Agra,NA,NA,NA,2014,27.1934,78.02282,116.584,NA,1/1/2014,1574542
Agra,NA,NA,NA,2015,27.1934,78.02282,116.584,NA,1/1/2015,1574542
Anpara,NA,NA,475.0769,1987,24.19409,82.79175,116.584,475.0769,1/1/1987,17978
Anpara,NA,NA,375.9,1988,24.19409,82.79175,116.584,375.9,1/1/1988,17978
Anpara,48.42727,34.32273,295.5909,1989,24.19409,82.79175,116.584,126.1136,1/1/1989,17978
Anpara,36.6,35.11364,224.0909,1990,24.19409,82.79175,116.584,98.60152,1/1/1990,17978
Anpara,NA,NA,282.1875,1991,24.19409,82.79175,116.584,282.1875,1/1/1991,17978
Anpara,NA,NA,NA,1993,24.19409,82.79175,116.584,NA,1/1/1993,17978
Anpara,NA,NA,391,1994,24.19409,82.79175,116.584,391,1/1/1994,17978
Anpara,NA,NA,NA,1995,24.19409,82.79175,116.584,NA,1/1/1995,17978
Anpara,47.22083,48.14167,250.1667,1996,24.19409,82.79175,116.584,115.1764,1/1/1996,17978
Anpara,55.09167,54.94167,275.8333,1997,24.19409,82.79175,116.584,128.6222,1/1/1997,17978
Anpara,58.52273,60.87273,255.6364,1998,24.19409,82.79175,116.584,125.0106,1/1/1998,17978
Anpara,59.2,61.87143,287.0476,1999,24.19409,82.79175,116.584,136.0397,1/1/1999,17978
Anpara,64.2625,67.4,183.1875,2000,24.19409,82.79175,116.584,104.95,1/1/2000,17978
Anpara,52.2875,58.52083,226.5,2001,24.19409,82.79175,116.584,112.4361,1/1/2001,17978
Anpara,29.82917,41.85,232.7083,2002,24.19409,82.79175,116.584,101.4625,1/1/2002,17978
Anpara,18.0781,29.19429,271.9714,2004,24.19409,82.79175,116.584,106.4146,1/1/2004,17978
Anpara,18.18537,30.14683,262.278,2005,24.19409,82.79175,116.584,103.5367,1/1/2005,17978
Anpara,NA,NA,274.2524,2006,24.19409,82.79175,116.584,274.2524,1/1/2006,17978
Anpara,19.77874,30.29082,NA,2007,24.19409,82.79175,116.584,25.03478,1/1/2007,17978
Anpara,NA,NA,250.8687,2008,24.19409,82.79175,116.584,250.8687,1/1/2008,17978
Anpara,NA,NA,271.3051,2009,24.19409,82.79175,116.584,271.3051,1/1/2009,17978
Anpara,17.29791,28.09069,248.1827,2010,24.19409,82.79175,116.584,97.85709,1/1/2010,17978
Anpara,16.1165,26.31068,NA,2011,24.19409,82.79175,116.584,21.21359,1/1/2011,17978
Anpara,17.36957,27.01087,NA,2012,24.19409,82.79175,116.584,22.19022,1/1/2012,17978
Anpara,17.44156,31.58442,NA,2013,24.19409,82.79175,116.584,24.51299,1/1/2013,17978
Anpara,NA,NA,NA,2014,24.19409,82.79175,116.584,NA,1/1/2014,17978
Anpara,NA,NA,NA,2015,24.19409,82.79175,116.584,NA,1/1/2015,17978
Dehradoon,26.22632,26.96842,728.5263,1989,30.3165,78.0322,116.584,260.5737,1/1/1989,578420
Dehradoon,26.91818,24.29091,670.6818,1990,30.3165,78.0322,116.584,240.6303,1/1/1990,578420
Dehradoon,24.95909,NA,NA,1991,30.3165,78.0322,116.584,24.95909,1/1/1991,578420
Dehradoon,23.35,20.5,742.5,1992,30.3165,78.0322,116.584,262.1167,1/1/1992,578420
Dehradoon,29.57,26.8,NA,1993,30.3165,78.0322,116.584,28.185,1/1/1993,578420
Dehradoon,26.18,20.675,489,1994,30.3165,78.0322,116.584,178.6183,1/1/1994,578420
Dehradoon,27.81667,19.52222,NA,1995,30.3165,78.0322,116.584,23.66944,1/1/1995,578420
Dehradoon,16.7875,18.44167,291.8333,1997,30.3165,78.0322,116.584,109.0208,1/1/1997,578420
Dehradoon,16.81818,14.5,NA,1998,30.3165,78.0322,116.584,15.65909,1/1/1998,578420
Dehradoon,17.09524,16.76667,218.2857,1999,30.3165,78.0322,116.584,84.04921,1/1/1999,578420
Dehradoon,NA,NA,NA,2000,30.3165,78.0322,116.584,NA,1/1/2000,578420
Dehradoon,19.84167,20.60417,301.2083,2001,30.3165,78.0322,116.584,113.8847,1/1/2001,578420
Dehradoon,NA,NA,266.9583,2002,30.3165,78.0322,116.584,266.9583,1/1/2002,578420
Lucknow,NA,NA,216.75,1989,26.83928,80.92313,116.584,216.75,1/1/1989,2815601
Lucknow,NA,NA,234.75,1990,26.83928,80.92313,116.584,234.75,1/1/1990,2815601
Lucknow,NA,NA,NA,1991,26.83928,80.92313,116.584,NA,1/1/1991,2815601
Lucknow,18.73429,18.16286,NA,1993,26.83928,80.92313,116.584,18.44857,1/1/1993,2815601
Lucknow,24.23636,22.75455,427.9394,1994,26.83928,80.92313,116.584,158.3101,1/1/1994,2815601
Lucknow,29.85556,28.47778,504.0278,1995,26.83928,80.92313,116.584,187.4537,1/1/1995,2815601
Lucknow,29.62593,29.93704,464.5926,1996,26.83928,80.92313,116.584,174.7185,1/1/1996,2815601
Lucknow,NA,NA,351.6364,1997,26.83928,80.92313,116.584,351.6364,1/1/1997,2815601
Lucknow,30.54167,32.72222,472.5278,1998,26.83928,80.92313,116.584,178.5972,1/1/1998,2815601
Lucknow,27.36774,29.31935,359.5484,1999,26.83928,80.92313,116.584,138.7452,1/1/1999,2815601
Lucknow,27.59167,29.18333,247.3333,2000,26.83928,80.92313,116.584,101.3694,1/1/2000,2815601
Lucknow,NA,NA,262.1212,2001,26.83928,80.92313,116.584,262.1212,1/1/2001,2815601
Lucknow,NA,NA,309.1389,2002,26.83928,80.92313,116.584,309.1389,1/1/2002,2815601
Lucknow,14.12934,28.92469,257.1467,2004,26.83928,80.92313,116.584,100.0669,1/1/2004,2815601
Lucknow,12.93753,NA,415.9452,2005,26.83928,80.92313,116.584,214.4414,1/1/2005,2815601
Lucknow,10.26225,28.96206,403.1418,2006,26.83928,80.92313,116.584,147.4554,1/1/2006,2815601
Lucknow,NA,NA,NA,2007,26.83928,80.92313,116.584,NA,1/1/2007,2815601
Lucknow,NA,NA,NA,2008,26.83928,80.92313,116.584,NA,1/1/2008,2815601
Lucknow,NA,NA,NA,2009,26.83928,80.92313,116.584,NA,1/1/2009,2815601
Lucknow,8.180641,NA,NA,2010,26.83928,80.92313,116.584,8.180641,1/1/2010,2815601
Lucknow,NA,NA,NA,2011,26.83928,80.92313,116.584,NA,1/1/2011,2815601
Lucknow,7.973783,NA,NA,2012,26.83928,80.92313,116.584,7.973783,1/1/2012,2815601
Lucknow,NA,NA,NA,2013,26.83928,80.92313,116.584,NA,1/1/2013,2815601
Lucknow,NA,28.27027,NA,2014,26.83928,80.92313,116.584,28.27027,1/1/2014,2815601
Lucknow,NA,NA,NA,2015,26.83928,80.92313,116.584,NA,1/1/2015,2815601
Kanpur,NA,NA,359.6724,1990,26.49716,80.30934,116.584,359.6724,1/1/1990,2767031
Kanpur,9.36338,13.43239,NA,1991,26.49716,80.30934,116.584,11.39789,1/1/1991,2767031
Kanpur,6.885714,NA,NA,1992,26.49716,80.30934,116.584,6.885714,1/1/1992,2767031
Kanpur,13.56471,15.14118,NA,1993,26.49716,80.30934,116.584,14.35294,1/1/1993,2767031
Kanpur,15.15645,13.95645,457.6129,1994,26.49716,80.30934,116.584,162.2419,1/1/1994,2767031
Kanpur,13.07143,15.96349,450.2698,1995,26.49716,80.30934,116.584,159.7683,1/1/1995,2767031
Kanpur,14.25211,16.63239,424.2958,1996,26.49716,80.30934,116.584,151.7268,1/1/1996,2767031
Kanpur,13.75672,19.50448,362.2239,1997,26.49716,80.30934,116.584,131.8284,1/1/1997,2767031
Kanpur,16.88194,23.0625,415.7778,1998,26.49716,80.30934,116.584,151.9074,1/1/1998,2767031
Kanpur,16.925,22.6125,402.8472,1999,26.49716,80.30934,116.584,147.4616,1/1/1999,2767031
Kanpur,18.61587,26.73651,378.1746,2000,26.49716,80.30934,116.584,141.1757,1/1/2000,2767031
Kanpur,17.46667,25.82222,409.3472,2001,26.49716,80.30934,116.584,150.8787,1/1/2001,2767031
Kanpur,10.07083,22.84028,383.5694,2002,26.49716,80.30934,116.584,138.8269,1/1/2002,2767031
Kanpur,NA,NA,299.5053,2004,26.49716,80.30934,116.584,299.5053,1/1/2004,2767031
Kanpur,NA,NA,NA,2005,26.49716,80.30934,116.584,NA,1/1/2005,2767031
Kanpur,NA,NA,NA,2006,26.49716,80.30934,116.584,NA,1/1/2006,2767031
Kanpur,NA,NA,NA,2007,26.49716,80.30934,116.584,NA,1/1/2007,2767031
Kanpur,NA,NA,NA,2008,26.49716,80.30934,116.584,NA,1/1/2008,2767031
Kanpur,NA,NA,NA,2009,26.49716,80.30934,116.584,NA,1/1/2009,2767031
Kanpur,NA,NA,460.7949,2010,26.49716,80.30934,116.584,460.7949,1/1/2010,2767031
Kanpur,NA,NA,NA,2011,26.49716,80.30934,116.584,NA,1/1/2011,2767031
Kanpur,NA,NA,NA,2012,26.49716,80.30934,116.584,NA,1/1/2012,2767031
Kanpur,NA,NA,NA,2013,26.49716,80.30934,116.584,NA,1/1/2013,2767031
Kanpur,NA,NA,NA,2014,26.49716,80.30934,116.584,NA,1/1/2014,2767031
Kanpur,NA,NA,NA,2015,26.49716,80.30934,116.584,NA,1/1/2015,2767031
Gajroula,47.97143,45.42143,293.4286,1990,28.8382,78.2422,116.584,128.9405,1/1/1990,55048
Gajroula,105.98,103.6,461.4,1991,28.8382,78.2422,116.584,223.66,1/1/1991,55048
Gajroula,109.3591,72.53182,NA,1993,28.8382,78.2422,116.584,90.94545,1/1/1993,55048
Gajroula,NA,NA,453.3077,1994,28.8382,78.2422,116.584,453.3077,1/1/1994,55048
Gajroula,NA,NA,NA,1995,28.8382,78.2422,116.584,NA,1/1/1995,55048
Gajroula,26.45714,NA,390.8095,1996,28.8382,78.2422,116.584,208.6333,1/1/1996,55048
Gajroula,NA,NA,254.4,1997,28.8382,78.2422,116.584,254.4,1/1/1997,55048
Gajroula,NA,NA,273.0455,1998,28.8382,78.2422,116.584,273.0455,1/1/1998,55048
Gajroula,21.64167,NA,267.7917,1999,28.8382,78.2422,116.584,144.7167,1/1/1999,55048
Gajroula,NA,NA,227.2727,2000,28.8382,78.2422,116.584,227.2727,1/1/2000,55048
Gajroula,31.47826,14.05217,344.7391,2001,28.8382,78.2422,116.584,130.0899,1/1/2001,55048
Gajroula,NA,NA,258.8333,2002,28.8382,78.2422,116.584,258.8333,1/1/2002,55048
Varanasi,NA,NA,NA,1991,25.31668,83.01041,116.584,NA,1/1/1991,1201815
Varanasi,NA,NA,314,1992,25.31668,83.01041,116.584,314,1/1/1992,1201815
Varanasi,24.15,26.55,NA,1993,25.31668,83.01041,116.584,25.35,1/1/1993,1201815
Varanasi,NA,NA,276.2222,1994,25.31668,83.01041,116.584,276.2222,1/1/1994,1201815
Varanasi,NA,NA,237.8,1995,25.31668,83.01041,116.584,237.8,1/1/1995,1201815
Varanasi,NA,NA,295.25,1997,25.31668,83.01041,116.584,295.25,1/1/1997,1201815
Varanasi,NA,NA,417.1818,1998,25.31668,83.01041,116.584,417.1818,1/1/1998,1201815
Varanasi,NA,NA,337.75,1999,25.31668,83.01041,116.584,337.75,1/1/1999,1201815
Varanasi,18.95,17.55,312,2000,25.31668,83.01041,116.584,116.1667,1/1/2000,1201815
Varanasi,11.23333,11.75,416.5,2001,25.31668,83.01041,116.584,146.4944,1/1/2001,1201815
Varanasi,10.525,11.53333,391.6667,2002,25.31668,83.01041,116.584,137.9083,1/1/2002,1201815
Varanasi,15.7,17.18,284.09,2004,25.31668,83.01041,116.584,105.6567,1/1/2004,1201815
Varanasi,NA,NA,327.7949,2005,25.31668,83.01041,116.584,327.7949,1/1/2005,1201815
Varanasi,15.63946,18.42857,NA,2006,25.31668,83.01041,116.584,17.03401,1/1/2006,1201815
Varanasi,NA,NA,NA,2007,25.31668,83.01041,116.584,NA,1/1/2007,1201815
Varanasi,NA,NA,NA,2008,25.31668,83.01041,116.584,NA,1/1/2008,1201815
Varanasi,NA,NA,NA,2009,25.31668,83.01041,116.584,NA,1/1/2009,1201815
Varanasi,17.53357,19.69865,NA,2010,25.31668,83.01041,116.584,18.61611,1/1/2010,1201815
Varanasi,NA,NA,NA,2011,25.31668,83.01041,116.584,NA,1/1/2011,1201815
Varanasi,NA,NA,NA,2012,25.31668,83.01041,116.584,NA,1/1/2012,1201815
Varanasi,NA,NA,NA,2013,25.31668,83.01041,116.584,NA,1/1/2013,1201815
Varanasi,18.64384,31.61644,NA,2014,25.31668,83.01041,116.584,25.13014,1/1/2014,1201815
Varanasi,19.28492,32.96089,NA,2015,25.31668,83.01041,116.584,26.12291,1/1/2015,1201815
"Noida, Ghaziabad",NA,NA,502.1176,1993,28.5355,77.391,116.584,502.1176,1/1/1993,0
"Noida, Ghaziabad",NA,NA,502,1994,28.5355,77.391,116.584,502,1/1/1994,0
"Noida, Ghaziabad",NA,NA,NA,1995,28.5355,77.391,116.584,NA,1/1/1995,0
Ghaziabad,NA,NA,NA,1993,28.66535,77.43915,116.584,NA,1/1/1993,1648643
Ghaziabad,NA,NA,NA,1995,28.66535,77.43915,116.584,NA,1/1/1995,1648643
Ghaziabad,NA,NA,241.5333,1997,28.66535,77.43915,116.584,241.5333,1/1/1997,1648643
Ghaziabad,21.26667,14.1,434,1998,28.66535,77.43915,116.584,156.4556,1/1/1998,1648643
Ghaziabad,NA,NA,249.5556,1999,28.66535,77.43915,116.584,249.5556,1/1/1999,1648643
Ghaziabad,33.1,NA,384.7222,2000,28.66535,77.43915,116.584,208.9111,1/1/2000,1648643
Ghaziabad,NA,NA,327.2917,2001,28.66535,77.43915,116.584,327.2917,1/1/2001,1648643
Ghaziabad,NA,26.27956,62.12409,2004,28.66535,77.43915,116.584,44.20182,1/1/2004,1648643
Ghaziabad,12.35385,NA,NA,2005,28.66535,77.43915,116.584,12.35385,1/1/2005,1648643
Ghaziabad,NA,NA,NA,2006,28.66535,77.43915,116.584,NA,1/1/2006,1648643
Ghaziabad,20.44698,15.17047,NA,2007,28.66535,77.43915,116.584,17.80872,1/1/2007,1648643
Ghaziabad,NA,NA,NA,2008,28.66535,77.43915,116.584,NA,1/1/2008,1648643
Ghaziabad,29.58214,30.83929,480.5429,2009,28.66535,77.43915,116.584,180.3214,1/1/2009,1648643
Ghaziabad,30.35405,36.78874,541.8405,2010,28.66535,77.43915,116.584,202.9944,1/1/2010,1648643
Ghaziabad,31.27419,38.93011,NA,2011,28.66535,77.43915,116.584,35.10215,1/1/2011,1648643
Ghaziabad,29.74257,34.01485,NA,2012,28.66535,77.43915,116.584,31.87871,1/1/2012,1648643
Ghaziabad,NA,NA,NA,2013,28.66535,77.43915,116.584,NA,1/1/2013,1648643
Ghaziabad,NA,NA,NA,2014,28.66535,77.43915,116.584,NA,1/1/2014,1648643
Ghaziabad,NA,NA,NA,2015,28.66535,77.43915,116.584,NA,1/1/2015,1648643
Noida,NA,NA,477,1994,28.5757,77.3214,116.584,477,1/1/1994,642381
Noida,NA,NA,NA,1995,28.5757,77.3214,116.584,NA,1/1/1995,642381
Noida,NA,NA,221.5833,1997,28.5757,77.3214,116.584,221.5833,1/1/1997,642381
Noida,NA,NA,226.75,1999,28.5757,77.3214,116.584,226.75,1/1/1999,642381
Noida,NA,66.37281,61.75439,2004,28.5757,77.3214,116.584,64.0636,1/1/2004,642381
Noida,NA,NA,414.8235,2005,28.5757,77.3214,116.584,414.8235,1/1/2005,642381
Noida,NA,NA,456.0734,2006,28.5757,77.3214,116.584,456.0734,1/1/2006,642381
Noida,13.05803,49.42642,442.2176,2007,28.5757,77.3214,116.584,168.234,1/1/2007,642381
Noida,10.92381,42.54233,436.9418,2008,28.5757,77.3214,116.584,163.4693,1/1/2008,642381
Noida,9.035185,28.77407,454.8704,2009,28.5757,77.3214,116.584,164.2265,1/1/2009,642381
Noida,11.24311,46.23647,439.9407,2010,28.5757,77.3214,116.584,165.8067,1/1/2010,642381
Noida,10.46354,44.61458,NA,2011,28.5757,77.3214,116.584,27.53906,1/1/2011,642381
Noida,8.625,31.08333,NA,2013,28.5757,77.3214,116.584,19.85417,1/1/2013,642381
Noida,8.515625,27.8125,NA,2014,28.5757,77.3214,116.584,18.16406,1/1/2014,642381
Noida,8.5875,28.65,NA,2015,28.5757,77.3214,116.584,18.61875,1/1/2015,642381
Renusagar,NA,NA,NA,2004,24.1829,82.7873,116.584,NA,1/1/2004,2.00E+05
Renusagar,NA,NA,249.2309,2010,24.1829,82.7873,116.584,249.2309,1/1/2010,2.00E+05
Renusagar,16.34951,26.20388,NA,2011,24.1829,82.7873,116.584,21.2767,1/1/2011,2.00E+05
Renusagar,17.53261,33.97826,NA,2012,24.1829,82.7873,116.584,25.75543,1/1/2012,2.00E+05
Renusagar,17.68831,27.14286,NA,2013,24.1829,82.7873,116.584,22.41558,1/1/2013,2.00E+05
Renusagar,NA,NA,NA,2014,24.1829,82.7873,116.584,NA,1/1/2014,2.00E+05
Renusagar,NA,NA,NA,2015,24.1829,82.7873,116.584,NA,1/1/2015,2.00E+05
Gajraula,NA,NA,NA,2004,28.8457,78.2396,116.584,NA,1/1/2004,55048
Gajraula,NA,NA,290.7327,2005,28.8457,78.2396,116.584,290.7327,1/1/2005,55048
Gajraula,NA,NA,NA,2006,28.8457,78.2396,116.584,NA,1/1/2006,55048
Gajraula,NA,NA,NA,2007,28.8457,78.2396,116.584,NA,1/1/2007,55048
Gajraula,NA,NA,NA,2010,28.8457,78.2396,116.584,NA,1/1/2010,55048
Gajraula,NA,NA,NA,2011,28.8457,78.2396,116.584,NA,1/1/2011,55048
Gajraula,19.50754,29.39196,NA,2012,28.8457,78.2396,116.584,24.44975,1/1/2012,55048
Gajraula,17.07576,25.57576,NA,2013,28.8457,78.2396,116.584,21.32576,1/1/2013,55048
Gajraula,22.2033,35.30769,NA,2014,28.8457,78.2396,116.584,28.75549,1/1/2014,55048
Gajraula,16.26984,30.84656,NA,2015,28.8457,78.2396,116.584,23.5582,1/1/2015,55048
Firozabad,NA,31.12885,26.54808,2004,27.15092,78.39781,116.584,28.83846,1/1/2004,603797
Firozabad,17.15819,NA,346.0791,2005,27.15092,78.39781,116.584,181.6186,1/1/2005,603797
Firozabad,NA,NA,406.2034,2006,27.15092,78.39781,116.584,406.2034,1/1/2006,603797
Firozabad,NA,NA,NA,2007,27.15092,78.39781,116.584,NA,1/1/2007,603797
Firozabad,NA,NA,NA,2008,27.15092,78.39781,116.584,NA,1/1/2008,603797
Firozabad,NA,NA,NA,2009,27.15092,78.39781,116.584,NA,1/1/2009,603797
Firozabad,NA,NA,NA,2010,27.15092,78.39781,116.584,NA,1/1/2010,603797
Firozabad,12.65646,31.63946,NA,2013,27.15092,78.39781,116.584,22.14796,1/1/2013,603797
Firozabad,12.27597,25.50325,NA,2014,27.15092,78.39781,116.584,18.88961,1/1/2014,603797
Firozabad,8.975694,29.59028,NA,2015,27.15092,78.39781,116.584,19.28299,1/1/2015,603797
Jhansi,NA,NA,281.2338,2006,25.45887,78.57994,116.584,281.2338,1/1/2006,507293
Jhansi,8.386099,28.19058,NA,2007,25.45887,78.57994,116.584,18.28834,1/1/2007,507293
Jhansi,8.299507,27.15468,265.9212,2008,25.45887,78.57994,116.584,100.4585,1/1/2008,507293
Jhansi,8.585845,27.40868,264.5205,2009,25.45887,78.57994,116.584,100.1717,1/1/2009,507293
Jhansi,8.574792,25.17674,247.1125,2010,25.45887,78.57994,116.584,93.62134,1/1/2010,507293
Jhansi,8.359583,23.54375,245.3875,2011,25.45887,78.57994,116.584,92.43028,1/1/2011,507293
Jhansi,6.883178,19.61215,NA,2013,25.45887,78.57994,116.584,13.24766,1/1/2013,507293
Jhansi,7.671053,21.46053,NA,2014,25.45887,78.57994,116.584,14.56579,1/1/2014,507293
Jhansi,7.745,22.18,NA,2015,25.45887,78.57994,116.584,14.9625,1/1/2015,507293
Khurja,NA,NA,NA,2006,28.20845,77.81856,116.584,NA,1/1/2006,111089
Khurja,NA,NA,NA,2007,28.20845,77.81856,116.584,NA,1/1/2007,111089
Khurja,NA,NA,NA,2008,28.20845,77.81856,116.584,NA,1/1/2008,111089
Khurja,20.66,21.678,355.14,2009,28.20845,77.81856,116.584,132.4927,1/1/2009,111089
Khurja,29.26304,26.8087,294.9957,2010,28.20845,77.81856,116.584,117.0225,1/1/2010,111089
Khurja,NA,NA,NA,2011,28.20845,77.81856,116.584,NA,1/1/2011,111089
Khurja,NA,NA,NA,2012,28.20845,77.81856,116.584,NA,1/1/2012,111089
Khurja,24.63235,NA,NA,2013,28.20845,77.81856,116.584,24.63235,1/1/2013,111089
Khurja,21.0625,NA,NA,2014,28.20845,77.81856,116.584,21.0625,1/1/2014,111089
Khurja,NA,NA,NA,2015,28.20845,77.81856,116.584,NA,1/1/2015,111089
Allahabad,19.86377,39.72174,341.7681,2007,25.65526,81.69974,116.584,133.7845,1/1/2007,1117094
Allahabad,NA,NA,471.09,2008,25.65526,81.69974,116.584,471.09,1/1/2008,1117094
Allahabad,NA,NA,NA,2009,25.65526,81.69974,116.584,NA,1/1/2009,1117094
Allahabad,4.187944,24.06583,447.2222,2010,25.65526,81.69974,116.584,158.492,1/1/2010,1117094
Allahabad,NA,21.68493,NA,2011,25.65526,81.69974,116.584,21.68493,1/1/2011,1117094
Allahabad,4.208738,31.7233,NA,2012,25.65526,81.69974,116.584,17.96602,1/1/2012,1117094
Allahabad,NA,28.94231,NA,2013,25.65526,81.69974,116.584,28.94231,1/1/2013,1117094
Allahabad,NA,27.70476,NA,2014,25.65526,81.69974,116.584,27.70476,1/1/2014,1117094
Allahabad,NA,28.48669,NA,2015,25.65526,81.69974,116.584,28.48669,1/1/2015,1117094
Meerut,NA,NA,NA,2007,28.98002,77.70636,116.584,NA,1/1/2007,1309023
Meerut,NA,NA,NA,2008,28.98002,77.70636,116.584,NA,1/1/2008,1309023
Meerut,8.131429,44.66429,578.6429,2009,28.98002,77.70636,116.584,210.4795,1/1/2009,1309023
Meerut,NA,NA,NA,2010,28.98002,77.70636,116.584,NA,1/1/2010,1309023
Meerut,4.70073,44.9854,NA,2011,28.98002,77.70636,116.584,24.84307,1/1/2011,1309023
Meerut,4.162791,42.70543,NA,2012,28.98002,77.70636,116.584,23.43411,1/1/2012,1309023
Bareilly,NA,NA,NA,2011,28.34702,79.42193,116.584,NA,1/1/2011,898167
Bareilly,NA,23.57616,NA,2012,28.34702,79.42193,116.584,23.57616,1/1/2012,898167
Bareilly,10.78992,25.0084,NA,2013,28.34702,79.42193,116.584,17.89916,1/1/2013,898167
Bareilly,12.21495,22.91589,NA,2014,28.34702,79.42193,116.584,17.56542,1/1/2014,898167
Bareilly,11.87437,22.52261,NA,2015,28.34702,79.42193,116.584,17.19849,1/1/2015,898167
Gorakhpur,21.62637,42.12088,NA,2011,29.44768,75.67206,116.584,31.87363,1/1/2011,671048
Gorakhpur,NA,NA,NA,2012,29.44768,75.67206,116.584,NA,1/1/2012,671048
Gorakhpur,18.21587,32.41905,NA,2015,29.44768,75.67206,116.584,25.31746,1/1/2015,671048
Mathura,NA,NA,NA,2011,27.5035,77.67215,116.584,NA,1/1/2011,349336
Mathura,23.08824,29.02941,NA,2012,27.5035,77.67215,116.584,26.05882,1/1/2012,349336
Moradabad,NA,NA,NA,2011,28.83893,78.77684,116.584,NA,1/1/2011,889810
Moradabad,13.46305,23.16749,NA,2012,28.83893,78.77684,116.584,18.31527,1/1/2012,889810
Moradabad,16.36765,23.92647,NA,2013,28.83893,78.77684,116.584,20.14706,1/1/2013,889810
Moradabad,NA,NA,NA,2014,28.83893,78.77684,116.584,NA,1/1/2014,889810
Moradabad,12.99333,26.6,NA,2015,28.83893,78.77684,116.584,19.79667,1/1/2015,889810
Rai Bareilly,NA,11.41186,NA,2011,26.2145,81.2528,116.584,11.41186,1/1/2011,0
Rai Bareilly,11.37313,15.45771,NA,2012,26.2145,81.2528,116.584,13.41542,1/1/2012,0
Rai Bareilly,NA,NA,NA,2013,26.2145,81.2528,116.584,NA,1/1/2013,0
Rai Bareilly,NA,NA,NA,2014,26.2145,81.2528,116.584,NA,1/1/2014,0
Rai Bareilly,11.1982,16.74775,NA,2015,26.2145,81.2528,116.584,13.97297,1/1/2015,0
Saharanpur,28.36957,20.28261,NA,2011,29.9679,77.54522,116.584,24.32609,1/1/2011,703345
Unnao,10.5,33.88462,NA,2011,26.54706,80.48781,116.584,22.19231,1/1/2011,178681
